Time,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50
2024/8/26 4:30,6.2,0.27,0.04,25.16,-21.63,3011.31,-23.27,-9.35,0,-0.86,-0.13,0.35,0.06,14.03,85.9,14.02,-16.73,-123.54,58.95,10.15,3.68,3.73,-1.24,0.43,81.75,10.93,1.31,1.61,14.02,83.63,1.34,1.61,2.63,10.14,2.94,16.29,18.12,7.6,8.36,0.06,0.08,-13.92,-13.92,-23.29,-23.25,-9.37,-9.33,634.34,15.29,9.91
2024/8/26 5:00,2.82,0.12,0.03,18.91,-20.79,6150.22,-24.34,-10.41,0,-1.1,-0.1,0.31,0.06,13.82,85.93,13.81,-11.8,-116.04,64.63,10.14,3.82,3.86,-2.62,0.74,82.33,10.83,1.3,1.59,13.81,84.22,1.33,1.58,2.5,10.08,2.81,16.22,18.05,7.6,8.36,0.06,0.08,-13.93,-13.93,-25.23,-23.44,-11.31,-9.51,635.96,15.18,9.85
2024/8/26 5:30,3.41,0.15,0.02,10.94,-26.43,7844.07,-28.42,-14.32,0,-2.42,-0.06,0.24,0.11,13.58,85.94,13.59,-6.62,-108.53,69.99,10.13,3.41,3.44,-3.36,1.2,81.64,10.47,1.27,1.56,13.59,83.48,1.3,1.56,2.58,9.86,2.88,16.1,17.98,7.6,8.36,0.06,0.08,-14.09,-14.09,-33.67,-23.17,-19.57,-9.08,636.08,14.82,9.63
2024/8/26 6:00,2.71,0.12,0,3.15,-20.63,7742.15,-31.71,-16.95,0,-6.54,-0.03,0.18,0.11,12.76,85.97,12.84,-1.1,-101.03,75.12,10.12,2.65,2.73,-1.18,1.25,85.65,10.38,1.27,1.48,12.84,87.17,1.3,1.49,1.92,9.82,2.14,15.92,17.91,7.6,8.37,0.06,0.08,-14.76,-14.76,-39.78,-23.63,-25.02,-8.87,640.28,14.73,9.6
2024/8/26 6:30,2.03,0.09,0,1.64,-9.25,7413.83,-31.91,-16.2,0,-5.62,-0.02,0.14,0.06,11.98,85.98,12.02,4.29,-93.53,80.1,10.12,2.4,2.42,35.99,7.31,90.98,10.51,1.28,1.41,12.02,92.54,1.3,1.41,1.05,9.91,1.28,15.73,17.84,7.62,8.37,0.06,0.08,-15.71,-15.71,-37.51,-26.32,-21.8,-10.6,646.14,14.86,9.71
2024/8/26 7:00,-0.88,-0.04,0.02,10.59,-5.83,7963.16,-29.66,-13.02,0,-0.55,-0.03,0.17,0.03,12.79,86,12.99,9.74,-86.03,85.03,10.11,2.17,2.3,135.74,26.01,88.22,10.84,1.31,1.48,12.99,88.3,1.33,1.5,1.77,10.04,1.76,15.55,17.76,7.68,8.37,0.06,0.08,-16.64,-16.64,-33.81,-25.51,-17.17,-8.87,637.45,15.2,9.9
2024/8/26 7:30,-3.42,-0.15,0.07,50.53,7.96,8933.37,-23.26,-6.13,0.01,0.16,-0.07,0.27,-0.03,14.32,86.03,14.69,15.29,-78.53,89.98,10.1,3.01,3.07,235.21,43.53,78.93,10.68,1.29,1.64,14.69,77.98,1.31,1.68,3.7,9.85,3.46,15.47,17.69,7.69,8.37,0.06,0.08,-17.13,-17.13,-19.64,-26.88,-2.51,-9.75,628.73,15.02,9.74
2024/8/26 8:00,-7.44,-0.33,0.12,80.26,44.2,9411.31,-8.68,7.98,0.01,0.55,-0.13,0.36,-0.12,14.94,86.05,15.31,20.86,-71.03,95.07,10.09,4.59,4.7,336.41,58.86,74.86,10.5,1.28,1.7,15.31,73.6,1.28,1.75,4.61,9.65,4.29,15.56,17.61,7.68,8.3,0.06,0.08,-16.66,-16.66,14.34,-31.69,31,-15.03,624.65,14.83,9.6
2024/8/26 8:30,-5.77,-0.25,0.14,98.08,54.23,9516.97,8.09,22.85,0.02,0.55,-0.16,0.39,-0.13,15.47,86.08,15.87,26.38,-63.53,100.41,10.09,5.14,5.21,435.68,72.74,71.94,10.42,1.27,1.76,15.87,70.48,1.28,1.81,5.34,9.56,4.95,15.89,17.54,7.75,8.3,0.07,0.08,-14.76,-14.76,39.21,-23.03,53.97,-8.28,621.12,14.74,9.52
2024/8/26 9:00,-9.29,-0.41,0.19,126.93,83.97,9481.11,22.22,33.6,0.02,0.66,-0.17,0.41,-0.2,16.11,86.12,16.51,31.82,-56.02,106.14,10.08,4.73,4.81,528.9,84.37,69.76,10.58,1.28,1.84,16.51,68.08,1.28,1.89,6.02,9.6,5.56,16.37,17.49,7.73,8.3,0.07,0.08,-11.38,-11.38,62.08,-17.65,73.46,-6.26,618.61,14.89,9.6
2024/8/26 9:30,-10.78,-0.47,0.21,142.02,89.93,9488.14,38.32,45.16,0.02,0.63,-0.11,0.32,-0.27,16.65,86.16,17.12,37.08,-48.52,112.42,10.07,3.84,3.98,611.48,94.26,67.56,10.61,1.29,1.9,17.12,65.67,1.29,1.96,6.73,9.61,6.18,16.99,17.46,7.78,8.3,0.07,0.08,-6.84,-6.84,84.17,-7.53,91.01,-0.69,617.43,14.92,9.61
2024/8/26 10:00,-11.08,-0.49,0.22,147.4,96.96,9683.71,52.51,53.83,0.03,0.66,-0.08,0.29,-0.33,17.34,86.19,17.91,42.1,-41.02,119.46,10.06,2.98,3.11,684.29,101.68,65.94,10.91,1.31,1.99,17.91,63.43,1.31,2.06,7.53,9.72,6.78,17.72,17.48,7.85,8.3,0.07,0.08,-1.32,-1.32,100.93,4.09,102.25,5.41,615.35,15.21,9.78
2024/8/26 10:30,-11.57,-0.51,0.26,180.58,121,9735.77,70.75,65.78,0.03,0.67,-0.07,0.26,-0.46,18.01,86.21,18.54,46.76,-33.52,127.51,10.06,2.38,2.64,744.37,108.87,64.01,11.09,1.33,2.07,18.54,61.45,1.32,2.14,8.27,9.78,7.47,18.56,17.53,7.9,8.29,0.07,0.08,4.97,4.97,127.16,14.33,122.19,9.36,612.99,15.39,9.87
2024/8/26 11:00,-14.3,-0.63,0.37,254.02,126.35,9824.59,80.68,69,0.04,0.5,-0.18,0.42,-0.29,18.93,86.2,19.42,50.9,-26.02,136.82,10.05,3.46,3.62,743.11,106.74,59.45,10.85,1.31,2.2,19.42,57.17,1.29,2.26,9.7,9.58,8.91,19.44,17.64,7.97,8.29,0.07,0.08,11.68,11.68,132.02,29.34,120.34,17.66,610.11,15.15,9.69
2024/8/26 11:30,-13.6,-0.6,0.44,296.68,140.01,9692.62,75.76,57.65,0.05,0.47,-0.27,0.52,-0.26,19.61,86.17,19.99,54.32,-18.52,147.62,10.04,4.88,5,820.42,122.7,56.41,10.7,1.29,2.29,19.99,54.64,1.28,2.35,10.64,9.47,9.99,20.25,17.81,8.03,8.28,0.07,0.08,18.11,18.11,108.3,43.22,90.19,25.11,607.58,15.01,9.57
2024/8/26 12:00,-13.25,-0.58,0.48,326.82,140.57,9684.98,86.38,63.68,0.05,0.43,-0.3,0.55,-0.25,20.01,86.16,20.42,56.78,-11.01,159.94,10.04,5.14,5.29,760.48,115.73,55.12,10.73,1.3,2.35,20.42,53.38,1.29,2.41,11.23,9.49,10.54,20.92,18.03,8.07,8.27,0.07,0.09,22.7,22.7,119.06,53.7,96.36,31,606.16,15.04,9.57
2024/8/26 12:30,-14.39,-0.63,0.45,306.26,147.8,9768.96,98.33,72.44,0.05,0.48,-0.29,0.53,-0.27,20.4,86.15,20.8,58.06,-3.51,173.46,10.03,5.18,5.33,784.22,121.49,54.17,10.82,1.3,2.41,20.8,52.33,1.29,2.47,11.76,9.51,11.03,21.64,18.29,8.12,8.31,0.08,0.09,25.89,25.89,130.81,65.85,104.92,39.95,605.16,15.14,9.63
2024/8/26 13:00,-15.14,-0.67,0.49,331.84,138.48,8766.48,98.02,69.03,0.05,0.42,-0.25,0.5,-0.27,20.64,86.17,21.02,58.01,3.99,187.42,10.02,4.6,4.82,813.74,129.79,53.02,10.72,1.3,2.44,21.02,51.27,1.28,2.5,12.18,9.44,11.47,22.41,18.57,8.16,8.33,0.08,0.09,28.99,28.99,128.53,67.51,99.54,38.52,605.34,15.03,9.55
2024/8/26 13:30,-14.7,-0.65,0.5,343,148.31,8885.8,102.54,70.48,0.06,0.43,-0.28,0.53,-0.27,20.87,86.17,21.27,56.64,11.49,200.87,10.01,4.43,4.6,753.98,122.36,51.77,10.58,1.28,2.48,21.27,49.91,1.27,2.54,12.72,9.32,11.95,23.15,18.88,8.23,8.32,0.08,0.09,32.06,32.06,132.04,73.04,99.98,40.98,605.59,14.89,9.46
2024/8/26 14:00,-14.12,-0.62,0.45,305.06,140.56,9567.36,100.93,65.88,0.05,0.46,-0.21,0.45,-0.3,21.07,86.19,21.57,54.09,18.99,213.09,10.01,4.38,4.57,763.25,124.41,50.37,10.35,1.26,2.51,21.57,48.16,1.25,2.59,13.41,9.15,12.45,23.84,19.2,8.22,8.32,0.08,0.09,35.05,35.05,124.15,77.71,89.1,42.67,606.88,14.66,9.3
2024/8/26 14:30,-13.85,-0.61,0.44,302.71,130.02,9630.49,112.38,74.42,0.05,0.43,-0.2,0.44,-0.29,21.31,86.2,21.81,50.61,26.49,223.77,10,3.99,4.16,735.57,120.9,50.5,10.62,1.29,2.55,21.81,48.3,1.27,2.62,13.56,9.31,12.6,24.54,19.54,8.29,8.32,0.08,0.09,37.96,37.96,136.12,88.65,98.16,50.69,605.38,14.92,9.46
2024/8/26 15:00,-10.06,-0.44,0.39,266.31,102.54,9925.12,98.21,57.74,0.04,0.39,-0.18,0.42,-0.24,21.46,86.19,21.97,46.43,33.99,232.98,9.99,4.34,4.55,678.88,113.18,48.69,10.2,1.25,2.57,21.97,46.51,1.23,2.65,14.17,9.05,13.18,25.16,19.89,8.29,8.38,0.08,0.09,40.47,40.47,109.84,86.57,69.37,46.11,605.12,14.51,9.2
2024/8/26 15:30,-14.7,-0.65,0.52,351.82,128.48,10764.87,92.9,50.72,0.05,0.37,-0.22,0.47,-0.27,21.84,86.17,22.34,41.74,41.5,240.94,9.98,4.03,4.2,670.57,114.47,45.72,9.61,1.2,2.63,22.34,43.55,1.18,2.71,15.3,8.65,14.27,25.62,20.24,8.28,8.37,0.08,0.09,42.18,42.18,97.42,88.38,55.24,46.2,603.71,13.96,8.84
2024/8/26 16:00,-10.46,-0.46,0.36,245.59,83.02,10957.72,90.89,47.82,0.03,0.34,-0.16,0.4,-0.2,21.87,86.19,22.49,36.69,49,247.91,9.98,3.64,3.91,588.16,103.75,44.14,9.11,1.16,2.63,22.49,41.79,1.14,2.73,15.91,8.37,14.7,26.04,20.59,8.28,8.36,0.08,0.09,43.08,43.08,94.5,87.28,51.43,44.21,604.4,13.49,8.54
2024/8/26 16:30,-8.14,-0.36,0.33,221.85,71.09,11224.71,81.82,38.36,0.03,0.32,-0.15,0.38,-0.18,21.99,86.2,22.56,31.4,56.5,254.14,9.97,3.54,3.71,505.26,92.86,42.6,8.69,1.13,2.65,22.56,40.41,1.11,2.75,16.36,8.13,15.22,26.34,20.93,8.28,8.42,0.08,0.09,43.45,43.45,71.16,92.47,27.71,49.02,603.74,13.11,8.3
2024/8/26 17:00,-7.01,-0.31,0.27,180.35,50.14,11538.27,62.59,20.12,0.02,0.28,-0.13,0.36,-0.14,21.88,86.2,22.46,25.95,64,259.83,9.96,3.47,3.62,414.76,80.12,40.7,7.92,1.07,2.63,22.46,38.63,1.05,2.73,16.75,7.73,15.62,26.44,21.24,8.28,8.42,0.08,0.09,42.47,42.47,43.52,81.67,1.05,39.2,605,12.44,7.88
2024/8/26 17:30,-5.62,-0.25,0.24,163.65,29.47,11576.59,40.84,0.78,0.02,0.18,-0.18,0.42,-0.07,21.71,86.2,22.24,20.41,71.5,265.14,9.96,3.76,3.88,319.6,66.82,40.98,7.88,1.07,2.61,22.24,39.05,1.05,2.69,16.41,7.71,15.39,26.35,21.53,8.21,8.41,0.08,0.09,40.07,40.07,7.38,74.31,-32.69,34.24,604.83,12.4,7.85
2024/8/26 18:00,-4.67,-0.21,0.22,147.66,-2.43,11866.07,17.97,-18.37,0.01,-0.02,-0.16,0.4,0.01,21.52,86.2,22.08,14.84,79,270.21,9.95,3.73,3.81,223.04,53.02,40.58,7.56,1.05,2.58,22.08,38.58,1.03,2.67,16.38,7.55,15.31,26.02,21.77,8.18,8.41,0.08,0.09,36.34,36.34,-29.6,65.54,-65.93,29.2,604.41,12.13,7.69
2024/8/26 18:30,-1.92,-0.08,0.12,82.21,-25.44,11845.73,0.2,-31.07,0,-0.31,-0.13,0.36,0.07,21.05,86.19,21.63,9.28,86.5,275.16,9.94,3.68,3.74,113.91,36.18,42.52,7.82,1.06,2.5,21.63,40.51,1.05,2.6,15.44,7.73,14.4,25.48,21.97,8.11,8.4,0.08,0.09,31.27,31.27,-53.36,53.75,-84.63,22.48,604.92,12.35,7.84
2024/8/26 19:00,0.55,0.02,0.07,45.71,-28.93,11874.76,-19.85,-45.07,0,-0.63,-0.06,0.24,0.12,19.68,86.2,20.38,3.83,94.01,280.07,9.93,2.69,2.73,39,17.84,46.86,7.99,1.08,2.3,20.38,44.44,1.07,2.4,13.37,7.87,12.25,24.8,22.1,8.04,8.4,0.08,0.09,25.22,25.22,-77.38,37.68,-102.6,12.47,607.58,12.49,7.97
2024/8/26 19:30,0.84,0.04,0.02,11.71,-10.31,11312.74,-32.66,-51.07,0,-0.88,-0.02,0.15,0.07,17.98,86.22,18.4,-1.6,101.51,285.05,9.93,2.19,2.2,1.87,3.24,53.4,8.35,1.1,2.07,18.4,51.88,1.1,2.13,10.25,8.18,9.66,24.04,22.16,7.98,8.41,0.08,0.09,18.41,18.41,-89.12,23.8,-107.53,5.39,618.1,12.79,8.21
2024/8/26 20:00,0.6,0.03,0.01,4.26,-3.01,10858.82,-43.72,-55.19,0,-0.71,0,0.07,0.04,17.18,86.24,17.37,-7.11,109.01,290.18,9.92,2.07,2.11,-4.37,1.7,57.27,8.65,1.13,1.97,17.37,56.96,1.13,1.99,8.57,8.46,8.41,23.25,22.16,7.91,8.41,0.07,0.09,11.47,11.47,-95.11,7.67,-106.58,-3.8,628.02,13.06,8.4
2024/8/26 20:30,3.17,0.14,0.01,7.34,-14.29,10847.89,-50.29,-55.56,0,-1.95,-0.01,0.1,0.14,17.18,86.28,17.37,-12.28,116.51,295.56,9.91,2.49,2.51,-3.45,2.15,53.13,7.54,1.04,1.97,17.37,52.75,1.05,1.99,9.41,7.83,9.23,22.5,22.1,7.87,8.42,0.07,0.09,5.28,5.28,-95.05,-5.52,-100.33,-10.8,628.67,12.1,7.79
2024/8/26 21:00,2.14,0.09,-0.01,-4.37,-11.33,10587.17,-55.24,-55.37,0,2.59,-0.02,0.13,0.09,15.64,86.3,16.04,-17.21,124.01,301.26,9.9,1.42,1.91,-5.51,0.4,61.51,8.17,1.09,1.79,16.04,60.14,1.1,1.83,7.35,8.21,6.95,21.8,21.99,7.8,8.42,0.07,0.09,0.13,0.13,-92.78,-17.69,-92.91,-17.82,648.76,12.64,8.19
2024/8/26 21:30,-2,-0.09,0,-1.15,3.34,9812.85,-60.27,-56.12,0,-2.91,0,0.05,-0.06,14.87,86.31,14.96,-21.84,131.51,307.38,9.9,1.54,1.56,-5.04,2.57,68.65,9.14,1.16,1.7,14.96,69.22,1.18,1.71,5.26,8.89,5.33,21.15,21.84,7.75,8.4,0.07,0.09,-4.15,-4.15,-88.8,-31.75,-84.65,-27.59,672.81,13.49,8.76
2024/8/26 22:00,-1.04,-0.05,0,-0.22,0.65,9165.23,-55.87,-48.12,0,-3.02,0,0.04,-0.01,13.75,86.3,13.88,-26.09,139.02,314,9.89,1.24,1.26,-4.44,2.55,74.73,9.33,1.18,1.58,13.88,75.32,1.2,1.59,3.94,9.05,4,20.57,21.66,7.73,8.36,0.07,0.09,-7.75,-7.75,-79.98,-31.76,-72.23,-24.01,706.94,13.66,8.91
2024/8/26 22:30,-3.94,-0.17,0.01,4.25,5.32,8914.37,-60.4,-49.64,0,1.25,-0.02,0.13,-0.04,13.07,86.29,13.19,-29.87,146.52,321.2,9.88,1.43,1.53,-3.87,2.48,77.76,9.24,1.17,1.51,13.19,78.58,1.2,1.52,3.27,9.04,3.39,20.02,21.46,7.68,8.37,0.07,0.09,-10.76,-10.76,-83.37,-37.44,-72.61,-26.68,717.29,13.59,8.88
2024/8/26 23:00,0.96,0.04,0,-2.25,1.61,8413.78,-64.57,-51.31,0,-0.71,-0.01,0.1,-0.02,12.4,86.28,12.56,-33.08,154.02,329.01,9.87,1.15,1.31,-3.4,2.96,79.53,8.9,1.15,1.45,12.56,80.07,1.17,1.46,2.92,8.86,3,19.51,21.25,7.62,8.34,0.07,0.09,-13.26,-13.26,-81.62,-47.52,-68.36,-34.26,732.86,13.29,8.7
2024/8/26 23:30,-0.16,-0.01,0,2.76,-0.51,8191.37,-60.95,-45.59,0,-0.19,-0.01,0.08,0.01,11.49,86.26,11.49,-35.61,161.52,337.42,9.87,0.58,0.84,-4.48,1.95,84.2,8.88,1.14,1.36,11.49,85.9,1.17,1.36,1.92,8.9,2.16,19.04,21.03,7.59,8.31,0.07,0.09,-15.36,-15.36,-79.03,-42.87,-63.68,-27.51,731.11,13.27,8.72
2024/8/27 0:00,2.63,0.12,0.01,4.45,-5.37,7759.16,-55.91,-38.8,0,-1.21,-0.01,0.1,0.05,11.82,86.26,11.64,-37.35,169.02,346.35,9.86,1.72,1.81,-2.42,3.99,79.6,8.35,1.11,1.39,11.64,82.59,1.13,1.38,2.42,8.62,2.87,18.6,20.81,7.54,8.31,0.07,0.09,-17.12,-17.12,-65.41,-46.42,-48.3,-29.3,720.18,12.81,8.4
2024/8/27 0:30,-4.75,-0.21,-0.01,-7.25,10.8,8388.59,-63.94,-45.35,0,-1.49,-0.02,0.15,-0.07,11.36,86.25,11.57,-38.24,163.32,342.44,9.85,1.51,1.65,-4.05,1.85,81.65,8.27,1.1,1.35,11.57,82.3,1.12,1.37,2.45,8.56,2.51,18.19,20.58,7.58,8.3,0.06,0.09,-18.59,-18.59,-74.08,-53.81,-55.48,-35.21,715.87,12.74,8.37
2024/8/27 1:00,-1.54,-0.07,0,-0.49,3.12,8072.76,-60.01,-40.21,0,-6.38,-0.01,0.08,-0.04,11.17,86.24,11.01,-38.21,-175.98,5.05,9.85,1.62,1.65,-3.12,2.59,81.72,8.12,1.09,1.33,11.01,84.61,1.12,1.32,2.04,8.5,2.45,17.82,20.36,7.48,8.25,0.06,0.09,-19.8,-19.8,-71.18,-48.85,-51.38,-29.05,715.77,12.62,8.29
2024/8/27 1:30,-4.18,-0.18,0,-3.21,2.65,8185.72,-59.55,-38.76,0,-0.83,0,0.04,-0.06,10.76,86.22,10.76,-37.28,-168.47,14.32,9.84,1.2,1.25,-3.49,2.11,83.84,8.08,1.09,1.3,10.76,85.96,1.11,1.3,1.82,8.5,2.11,17.46,20.14,7.45,8.26,0.06,0.09,-20.79,-20.79,-69.24,-49.86,-48.45,-29.07,722.06,12.59,8.28
2024/8/27 2:00,1.7,0.07,0.01,3.8,-0.81,8119.81,-59.73,-38.07,0,-0.21,-0.01,0.08,0.01,10.94,86.24,10.85,-35.48,-160.97,23.22,9.83,1.22,1.27,-2.73,3.07,80.53,7.68,1.06,1.31,10.85,83.04,1.08,1.3,2.21,8.26,2.56,17.12,19.92,7.41,8.25,0.06,0.09,-21.66,-21.66,-65.11,-54.34,-43.45,-32.68,706.41,12.25,8.06
2024/8/27 2:30,1.97,0.09,0,2.58,-3.83,8167.23,-59.03,-36.53,0,-1.48,-0.01,0.07,0.05,10.49,86.24,10.5,-32.91,-153.47,31.61,9.82,0.78,1.02,-2.99,2.45,82.37,7.56,1.05,1.27,10.5,84.27,1.07,1.27,2.01,8.2,2.26,16.79,19.7,7.39,8.19,0.06,0.09,-22.5,-22.5,-67.6,-50.47,-45.1,-27.97,721.57,12.15,8
2024/8/27 3:00,5.86,0.26,0,-1.79,-5.83,7725.73,-54.33,-31.08,0,3.26,0,0.04,0.12,9.53,86.23,9.38,-29.67,-145.97,39.38,9.82,0.32,0.55,-3.55,2.37,86.82,7.39,1.04,1.19,9.38,89.99,1.06,1.18,1.19,8.16,1.59,16.48,19.49,7.39,8.2,0.06,0.09,-23.26,-23.26,-58.44,-50.23,-35.19,-26.97,752.9,12.01,7.94
2024/8/27 3:30,-1.61,-0.07,0,0.29,0.24,7494.62,-59.21,-35.22,0,0.82,0,0.05,0,8.75,86.23,8.67,-25.86,-138.47,46.55,9.81,1.03,1.06,-3.85,2.87,88.75,6.94,1,1.13,8.67,91.48,1.03,1.13,0.96,7.93,1.28,16.16,19.29,7.42,8.21,0.06,0.09,-23.99,-23.99,-68.56,-49.87,-44.57,-25.88,790.47,11.65,7.72
2024/8/27 4:00,-1.21,-0.05,0,0.45,1.35,7525.46,-62.37,-37.65,0,3.04,0,0.06,-0.02,9.16,86.24,9.03,-21.59,-130.97,53.15,9.8,1.22,1.26,-3.76,3.42,85.72,6.83,1,1.17,9.03,89.08,1.03,1.15,1.26,7.9,1.68,15.85,19.08,7.33,8.14,0.06,0.08,-24.72,-24.72,-68.09,-56.65,-43.37,-31.94,755.01,11.57,7.66
2024/8/27 4:30,1.8,0.08,0,-1.68,-1.21,7637.33,-56.4,-31.03,0,0.72,0,0.05,0.02,8.57,86.25,8.42,-16.95,-123.46,59.25,9.79,1.08,1.1,-3.64,2.34,87.89,6.61,0.98,1.12,8.42,91.08,1.01,1.11,0.99,7.77,1.37,15.55,18.88,7.3,8.14,0.06,0.08,-25.37,-25.37,-61.05,-51.75,-35.68,-26.38,793.82,11.4,7.56
2024/8/27 5:00,-6.55,-0.29,0,2.47,5.36,7609.62,-58.05,-32.15,0,2.17,0,0.04,-0.12,8.11,86.25,8.02,-12.01,-115.96,64.93,9.79,0.96,0.99,-3.86,2.75,87.99,6.17,0.95,1.09,8.02,90.99,0.98,1.08,0.98,7.56,1.32,15.28,18.68,7.26,8.15,0.06,0.08,-25.9,-25.9,-65.2,-50.89,-39.31,-25,793.36,11.05,7.35
2024/8/27 5:30,1.69,0.07,0,1.39,1.19,7462.84,-56.6,-30.22,0,0.86,0,0.05,-0.02,8.22,86.27,7.95,-6.82,-108.46,70.3,9.78,1.32,1.36,-3.19,3.19,86.44,6.02,0.94,1.09,7.95,90.77,0.97,1.07,0.99,7.51,1.5,15,18.48,7.24,8.15,0.06,0.08,-26.38,-26.38,-61.23,-51.98,-34.84,-25.6,749.93,10.94,7.27
2024/8/27 6:00,-2.11,-0.09,0,1.56,0.44,7789.35,-60.15,-33.3,0,0.28,-0.01,0.08,-0.01,8.12,86.29,8.28,-1.3,-100.96,75.43,9.77,0.66,0.97,-0.53,3.26,86.33,5.89,0.94,1.09,8.28,87.71,0.96,1.1,1.36,7.41,1.52,14.74,18.29,7.23,8.11,0.06,0.08,-26.85,-26.85,-63.57,-56.73,-36.71,-29.88,751.15,10.84,7.21
2024/8/27 6:30,4.33,0.19,-0.01,-5.49,-7.49,7637.36,-52.14,-24.91,0,1.36,-0.01,0.09,0.07,7.86,86.3,7.79,4.11,-93.46,80.41,9.76,1.78,1.88,51.95,11.1,88.36,5.99,0.94,1.07,7.79,90.66,0.96,1.06,1,7.42,1.25,14.49,18.1,7.23,8.09,0.06,0.08,-27.23,-27.23,-53.23,-51.05,-26,-23.82,764.29,10.91,7.26
2024/8/27 7:00,6.09,0.27,0.01,4.51,-13.79,8254.79,-48.42,-20.97,0,-3.06,-0.01,0.08,0.16,9.32,86.3,9.53,9.56,-85.96,85.34,9.76,1.66,1.68,140.28,27.75,85.69,6.98,1.01,1.18,9.53,86.01,1.03,1.2,1.68,7.87,1.7,14.28,17.92,7.25,8.1,0.06,0.08,-27.45,-27.45,-47.89,-48.95,-20.44,-21.49,701.12,11.69,7.74
2024/8/27 7:30,-1.7,-0.07,0.05,33.77,5.62,9293.75,-38.2,-11.06,0,0.17,-0.01,0.1,-0.05,10.92,86.32,11.3,15.12,-78.46,90.31,9.75,1.71,1.78,243.32,45.84,83.99,8.27,1.1,1.31,11.3,82.99,1.12,1.34,2.29,8.5,2.11,14.2,17.75,7.26,8.1,0.06,0.08,-27.14,-27.14,-27.25,-49.15,-0.12,-22.01,665.45,12.75,8.39
2024/8/27 8:00,-10,-0.44,0.14,95.22,36.81,9250.87,-20.67,5.12,0.01,0.39,-0.02,0.14,-0.25,12.94,86.37,13.53,20.68,-70.95,95.41,9.74,1.16,1.22,360.13,64.08,81.02,9.7,1.21,1.5,13.53,78.89,1.23,1.56,3.31,9.27,2.87,14.33,17.59,7.25,8.08,0.06,0.08,-25.78,-25.78,9.34,-50.68,35.13,-24.89,632.55,14.03,9.18
2024/8/27 8:30,-9.45,-0.42,0.18,120.47,25.95,10388.25,6.74,29.45,0.01,0.22,-0.02,0.13,-0.19,14.72,86.38,15.29,26.2,-63.45,100.76,9.74,1.37,1.43,428.06,74,71.74,9.63,1.2,1.68,15.29,69.69,1.21,1.75,5.33,9.11,4.77,14.79,17.44,7.22,8.04,0.06,0.08,-22.72,-22.72,53.42,-39.95,76.14,-17.23,615.5,13.94,9.07
2024/8/27 9:00,-11.8,-0.52,0.24,165.97,80.25,11529.01,29.87,47.31,0.02,0.48,-0.03,0.17,-0.46,16.36,86.39,17.12,31.63,-55.95,106.5,9.73,1.35,1.49,538.67,89.53,66.41,10.07,1.24,1.87,17.12,63.33,1.24,1.96,7.2,9.26,6.28,15.5,17.33,7.23,8.04,0.06,0.08,-17.44,-17.44,90.44,-30.7,107.88,-13.26,605.37,14.36,9.28
2024/8/27 9:30,-12.37,-0.54,0.27,185.76,62.61,11924.22,54.25,65.01,0.02,0.34,-0.13,0.35,-0.17,18.47,86.39,18.94,36.88,-48.45,112.79,9.72,3.87,4,629.48,103.35,53.09,8.69,1.13,2.13,18.94,51.23,1.12,2.2,10.75,8.34,10.04,16.42,17.26,7.31,8.04,0.06,0.08,-10.76,-10.76,124.34,-15.83,135.1,-5.08,601.42,13.09,8.4
2024/8/27 10:00,-10.8,-0.48,0.28,191.74,65.07,11999.57,60.7,64.11,0.02,0.34,-0.13,0.35,-0.18,19.27,86.4,19.78,41.89,-40.95,119.85,9.71,4.97,5.04,701.77,114.77,45.67,7.25,1.02,2.24,19.78,43.72,1.01,2.32,13.03,7.48,12.19,17.42,17.26,7.36,8.04,0.06,0.08,-3.42,-3.42,121.01,0.39,124.43,3.8,604.87,11.86,7.59
2024/8/27 10:30,-14.45,-0.64,0.37,254.09,94.52,11917.47,75.16,71.51,0.03,0.37,-0.13,0.36,-0.26,20,86.41,20.5,46.52,-33.45,127.9,9.71,4.17,4.34,763.09,123.89,41.31,6.44,0.97,2.35,20.5,39.34,0.95,2.42,14.69,7.02,13.78,18.4,17.32,7.38,8.03,0.07,0.08,3.66,3.66,135.78,14.55,132.12,10.89,605.51,11.23,7.17
2024/8/27 11:00,-12.48,-0.55,0.35,239.48,85.32,12018.08,94.02,83.25,0.03,0.36,-0.09,0.3,-0.28,20.42,86.42,20.94,50.64,-25.94,137.2,9.7,3.83,3.96,809.28,128.86,37.26,5.33,0.9,2.41,20.94,35.23,0.88,2.49,16.11,6.46,15.11,19.45,17.44,7.46,8.03,0.07,0.08,10.77,10.77,156.02,32.02,145.25,21.26,607.3,10.4,6.63
2024/8/27 11:30,-14.87,-0.65,0.46,312.53,106.24,11944.34,104.84,86.53,0.04,0.34,-0.12,0.34,-0.3,20.71,86.39,21.2,54.03,-18.44,147.97,9.69,3.51,3.7,848.92,136.07,36.82,5.41,0.9,2.45,21.2,34.82,0.88,2.53,16.47,6.48,15.49,20.56,17.64,7.51,8.02,0.07,0.08,18.31,18.31,163.27,46.41,144.96,28.1,606.71,10.47,6.67
